id,version,employeeId,yearMonth,workDays,overtimeHours
A_E0245_06_2026,1,E0245,2026-06,20,1.0
A_E0245_06_2027,1,E0245,2027-06,20,1.0
A_E0246_06_2026,1,E0246,2026-06,21,1.4
A_E0246_06_2027,1,E0246,2027-06,21,1.4
A_E0247_06_2026,1,E0247,2026-06,20,8.9
A_E0247_06_2027,1,E0247,2027-06,20,8.9
A_E0248_06_2026,1,E0248,2026-06,24,0.5
A_E0248_06_2027,1,E0248,2027-06,24,0.5
A_E0249_06_2026,1,E0249,2026-06,21,3.4
A_E0249_06_2027,1,E0249,2027-06,21,3.4
A_E0250_06_2026,1,E0250,2026-06,26,4.6
A_E0250_06_2027,1,E0250,2027-06,26,4.6
A_E0251_06_2026,1,E0251,2026-06,24,3.6
A_E0251_06_2027,1,E0251,2027-06,24,3.6
A_E0252_06_2026,1,E0252,2026-06,23,9.6
A_E0252_06_2027,1,E0252,2027-06,23,9.6
A_E0253_06_2026,1,E0253,2026-06,22,5.2
A_E0253_06_2027,1,E0253,2027-06,22,5.2
A_E0254_06_2026,1,E0254,2026-06,23,8.1
A_E0254_06_2027,1,E0254,2027-06,23,8.1
A_E0255_06_2026,1,E0255,2026-06,24,1.0
A_E0255_06_2027,1,E0255,2027-06,24,1.0
A_E0256_06_2026,1,E0256,2026-06,20,3.0
A_E0256_06_2027,1,E0256,2027-06,20,3.0
A_E0257_06_2026,1,E0257,2026-06,22,7.0
A_E0257_06_2027,1,E0257,2027-06,22,7.0
A_E0258_06_2026,1,E0258,2026-06,22,4.3
A_E0258_06_2027,1,E0258,2027-06,22,4.3
A_E0259_06_2026,1,E0259,2026-06,20,2.5
A_E0259_06_2027,1,E0259,2027-06,20,2.5
A_E0260_06_2026,1,E0260,2026-06,24,2.8
A_E0260_06_2027,1,E0260,2027-06,24,2.8
A_E0261_06_2026,1,E0261,2026-06,25,6.0
A_E0261_06_2027,1,E0261,2027-06,25,6.0
A_E0262_06_2026,1,E0262,2026-06,25,2.9
A_E0262_06_2027,1,E0262,2027-06,25,2.9
A_E0263_06_2026,1,E0263,2026-06,22,6.9
A_E0263_06_2027,1,E0263,2027-06,22,6.9
A_E0264_06_2026,1,E0264,2026-06,24,5.1
A_E0264_06_2027,1,E0264,2027-06,24,5.1
A_E0265_06_2026,1,E0265,2026-06,21,4.6
A_E0265_06_2027,1,E0265,2027-06,21,4.6
A_E0266_06_2026,1,E0266,2026-06,23,3.2
A_E0266_06_2027,1,E0266,2027-06,23,3.2
A_E0267_06_2026,1,E0267,2026-06,20,7.4
A_E0267_06_2027,1,E0267,2027-06,20,7.4
A_E0268_06_2026,1,E0268,2026-06,24,3.3
A_E0268_06_2027,1,E0268,2027-06,24,3.3
A_E0269_06_2026,1,E0269,2026-06,20,9.0
A_E0269_06_2027,1,E0269,2027-06,20,9.0
A_E0270_06_2026,1,E0270,2026-06,23,6.5
A_E0270_06_2027,1,E0270,2027-06,23,6.5
A_E0271_06_2026,1,E0271,2026-06,23,2.5
A_E0271_06_2027,1,E0271,2027-06,23,2.5
A_E0272_06_2026,1,E0272,2026-06,26,8.9
A_E0272_06_2027,1,E0272,2027-06,26,8.9
A_E0273_06_2026,1,E0273,2026-06,23,9.9
A_E0273_06_2027,1,E0273,2027-06,23,9.9
A_E0274_06_2026,1,E0274,2026-06,25,3.6
A_E0274_06_2027,1,E0274,2027-06,25,3.6
A_E0275_06_2026,1,E0275,2026-06,23,7.9
A_E0275_06_2027,1,E0275,2027-06,23,7.9
A_E0276_06_2026,1,E0276,2026-06,26,1.9
A_E0276_06_2027,1,E0276,2027-06,26,1.9
A_E0277_06_2026,1,E0277,2026-06,23,3.3
A_E0277_06_2027,1,E0277,2027-06,23,3.3
A_E0278_06_2026,1,E0278,2026-06,25,6.3
A_E0278_06_2027,1,E0278,2027-06,25,6.3
A_E0279_06_2026,1,E0279,2026-06,24,7.8
A_E0279_06_2027,1,E0279,2027-06,24,7.8
A_E0280_06_2026,1,E0280,2026-06,26,3.3
A_E0280_06_2027,1,E0280,2027-06,26,3.3
A_E0281_06_2026,1,E0281,2026-06,25,7.5
A_E0281_06_2027,1,E0281,2027-06,25,7.5
A_E0282_06_2026,1,E0282,2026-06,21,7.0
A_E0282_06_2027,1,E0282,2027-06,21,7.0
A_E0283_06_2026,1,E0283,2026-06,26,9.9
A_E0283_06_2027,1,E0283,2027-06,26,9.9
A_E0284_06_2026,1,E0284,2026-06,21,6.7
A_E0284_06_2027,1,E0284,2027-06,21,6.7
A_E0285_06_2026,1,E0285,2026-06,26,5.5
A_E0285_06_2027,1,E0285,2027-06,26,5.5
A_E0286_06_2026,1,E0286,2026-06,22,9.7
A_E0286_06_2027,1,E0286,2027-06,22,9.7
A_E0287_06_2026,1,E0287,2026-06,24,1.9
A_E0287_06_2027,1,E0287,2027-06,24,1.9
A_E0288_06_2026,1,E0288,2026-06,22,5.0
A_E0288_06_2027,1,E0288,2027-06,22,5.0
A_E0289_06_2026,1,E0289,2026-06,21,10.0
A_E0289_06_2027,1,E0289,2027-06,21,10.0
A_E0290_06_2026,1,E0290,2026-06,20,2.4
A_E0290_06_2027,1,E0290,2027-06,20,2.4
A_E0291_06_2026,1,E0291,2026-06,22,0.2
A_E0291_06_2027,1,E0291,2027-06,22,0.2
A_E0292_06_2026,1,E0292,2026-06,21,6.7
A_E0292_06_2027,1,E0292,2027-06,21,6.7
A_E0293_06_2026,1,E0293,2026-06,20,8.8
A_E0293_06_2027,1,E0293,2027-06,20,8.8
A_E0294_06_2026,1,E0294,2026-06,21,8.8
A_E0294_06_2027,1,E0294,2027-06,21,8.8
A_E0295_06_2026,1,E0295,2026-06,24,5.6
A_E0295_06_2027,1,E0295,2027-06,24,5.6
A_E0296_06_2026,1,E0296,2026-06,23,2.7
A_E0296_06_2027,1,E0296,2027-06,23,2.7
A_E0297_06_2026,1,E0297,2026-06,20,3.5
A_E0297_06_2027,1,E0297,2027-06,20,3.5
A_E0298_06_2026,1,E0298,2026-06,23,8.9
A_E0298_06_2027,1,E0298,2027-06,23,8.9
A_E0299_06_2026,1,E0299,2026-06,21,6.4
A_E0299_06_2027,1,E0299,2027-06,21,6.4
A_E0300_06_2026,1,E0300,2026-06,20,9.4
A_E0300_06_2027,1,E0300,2027-06,20,9.4
A_E0301_06_2026,1,E0301,2026-06,24,3.1
A_E0301_06_2027,1,E0301,2027-06,24,3.1
A_E0302_06_2026,1,E0302,2026-06,24,9.2
A_E0302_06_2027,1,E0302,2027-06,24,9.2
A_E0303_06_2026,1,E0303,2026-06,26,3.6
A_E0303_06_2027,1,E0303,2027-06,26,3.6
A_E0304_06_2026,1,E0304,2026-06,26,6.0
A_E0304_06_2027,1,E0304,2027-06,26,6.0
A_E0305_06_2026,1,E0305,2026-06,21,5.8
A_E0305_06_2027,1,E0305,2027-06,21,5.8
A_E0306_06_2026,1,E0306,2026-06,25,0.1
A_E0306_06_2027,1,E0306,2027-06,25,0.1
A_E0307_06_2026,1,E0307,2026-06,25,8.3
A_E0307_06_2027,1,E0307,2027-06,25,8.3
A_E0308_06_2026,1,E0308,2026-06,25,4.7
A_E0308_06_2027,1,E0308,2027-06,25,4.7
A_E0309_06_2026,1,E0309,2026-06,22,5.2
A_E0309_06_2027,1,E0309,2027-06,22,5.2
A_E0310_06_2026,1,E0310,2026-06,22,10.0
A_E0310_06_2027,1,E0310,2027-06,22,10.0
A_E0311_06_2026,1,E0311,2026-06,25,7.9
A_E0311_06_2027,1,E0311,2027-06,25,7.9
A_E0312_06_2026,1,E0312,2026-06,21,5.7
A_E0312_06_2027,1,E0312,2027-06,21,5.7
A_E0313_06_2026,1,E0313,2026-06,22,9.3
A_E0313_06_2027,1,E0313,2027-06,22,9.3
A_E0314_06_2026,1,E0314,2026-06,22,4.8
A_E0314_06_2027,1,E0314,2027-06,22,4.8
A_E0315_06_2026,1,E0315,2026-06,26,8.6
A_E0315_06_2027,1,E0315,2027-06,26,8.6
A_E0316_06_2026,1,E0316,2026-06,26,9.4
A_E0316_06_2027,1,E0316,2027-06,26,9.4
A_E0317_06_2026,1,E0317,2026-06,26,9.7
A_E0317_06_2027,1,E0317,2027-06,26,9.7
A_E0318_06_2026,1,E0318,2026-06,20,5.0
A_E0318_06_2027,1,E0318,2027-06,20,5.0
A_E0319_06_2026,1,E0319,2026-06,22,1.9
A_E0319_06_2027,1,E0319,2027-06,22,1.9
A_E0320_06_2026,1,E0320,2026-06,21,1.4
A_E0320_06_2027,1,E0320,2027-06,21,1.4
A_E0321_06_2026,1,E0321,2026-06,22,4.2
A_E0321_06_2027,1,E0321,2027-06,22,4.2
A_E0322_06_2026,1,E0322,2026-06,25,6.8
A_E0322_06_2027,1,E0322,2027-06,25,6.8
A_E0323_06_2026,1,E0323,2026-06,22,3.0
A_E0323_06_2027,1,E0323,2027-06,22,3.0
A_E0324_06_2026,1,E0324,2026-06,26,3.6
A_E0324_06_2027,1,E0324,2027-06,26,3.6
A_E0325_06_2026,1,E0325,2026-06,25,8.7
A_E0325_06_2027,1,E0325,2027-06,25,8.7
A_E0326_06_2026,1,E0326,2026-06,20,7.0
A_E0326_06_2027,1,E0326,2027-06,20,7.0
A_E0327_06_2026,1,E0327,2026-06,26,9.1
A_E0327_06_2027,1,E0327,2027-06,26,9.1
A_E0328_06_2026,1,E0328,2026-06,20,4.8
A_E0328_06_2027,1,E0328,2027-06,20,4.8
A_E0329_06_2026,1,E0329,2026-06,26,8.6
A_E0329_06_2027,1,E0329,2027-06,26,8.6
A_E0330_06_2026,1,E0330,2026-06,20,5.2
A_E0330_06_2027,1,E0330,2027-06,20,5.2
A_E0331_06_2026,1,E0331,2026-06,23,5.6
A_E0331_06_2027,1,E0331,2027-06,23,5.6
A_E0332_06_2026,1,E0332,2026-06,23,3.0
A_E0332_06_2027,1,E0332,2027-06,23,3.0
A_E0333_06_2026,1,E0333,2026-06,21,7.0
A_E0333_06_2027,1,E0333,2027-06,21,7.0
A_E0334_06_2026,1,E0334,2026-06,22,8.3
A_E0334_06_2027,1,E0334,2027-06,22,8.3
A_E0335_06_2026,1,E0335,2026-06,20,7.4
A_E0335_06_2027,1,E0335,2027-06,20,7.4
A_E0336_06_2026,1,E0336,2026-06,24,6.5
A_E0336_06_2027,1,E0336,2027-06,24,6.5
A_E0337_06_2026,1,E0337,2026-06,24,4.9
A_E0337_06_2027,1,E0337,2027-06,24,4.9
A_E0338_06_2026,1,E0338,2026-06,20,3.4
A_E0338_06_2027,1,E0338,2027-06,20,3.4
A_E0339_06_2026,1,E0339,2026-06,26,7.6
A_E0339_06_2027,1,E0339,2027-06,26,7.6
A_E0340_06_2026,1,E0340,2026-06,25,10.6
A_E0340_06_2027,1,E0340,2027-06,25,10.6
A_E0341_06_2026,1,E0341,2026-06,24,7.3
A_E0341_06_2027,1,E0341,2027-06,24,7.3
A_E0342_06_2026,1,E0342,2026-06,24,4.1
A_E0342_06_2027,1,E0342,2027-06,24,4.1
A_E0343_06_2026,1,E0343,2026-06,25,3.0
A_E0343_06_2027,1,E0343,2027-06,25,3.0
A_E0344_06_2026,1,E0344,2026-06,24,8.9
A_E0344_06_2027,1,E0344,2027-06,24,8.9
A_E0345_06_2026,1,E0345,2026-06,24,7.3
A_E0345_06_2027,1,E0345,2027-06,24,7.3
A_E0346_06_2026,1,E0346,2026-06,23,2.2
A_E0346_06_2027,1,E0346,2027-06,23,2.2
A_E0347_06_2026,1,E0347,2026-06,25,5.3
A_E0347_06_2027,1,E0347,2027-06,25,5.3
A_E0348_06_2026,1,E0348,2026-06,24,5.3
A_E0348_06_2027,1,E0348,2027-06,24,5.3
A_E0349_06_2026,1,E0349,2026-06,23,1.2
A_E0349_06_2027,1,E0349,2027-06,23,1.2
A_E0350_06_2026,1,E0350,2026-06,26,2.3
A_E0350_06_2027,1,E0350,2027-06,26,2.3
A_E0351_06_2026,1,E0351,2026-06,25,1.5
A_E0351_06_2027,1,E0351,2027-06,25,1.5
A_E0352_06_2026,1,E0352,2026-06,21,9.1
A_E0352_06_2027,1,E0352,2027-06,21,9.1
A_E0353_06_2026,1,E0353,2026-06,20,8.9
A_E0353_06_2027,1,E0353,2027-06,20,8.9
A_E0354_06_2026,1,E0354,2026-06,23,10.7
A_E0354_06_2027,1,E0354,2027-06,23,10.7
A_E0355_06_2026,1,E0355,2026-06,26,0.9
A_E0355_06_2027,1,E0355,2027-06,26,0.9
A_E0356_06_2026,1,E0356,2026-06,25,4.1
A_E0356_06_2027,1,E0356,2027-06,25,4.1
A_E0357_06_2026,1,E0357,2026-06,26,7.7
A_E0357_06_2027,1,E0357,2027-06,26,7.7
A_E0358_06_2026,1,E0358,2026-06,22,7.4
A_E0358_06_2027,1,E0358,2027-06,22,7.4
A_E0359_06_2026,1,E0359,2026-06,23,8.7
A_E0359_06_2027,1,E0359,2027-06,23,8.7
A_E0360_06_2026,1,E0360,2026-06,23,8.6
A_E0360_06_2027,1,E0360,2027-06,23,8.6
A_E0361_06_2026,1,E0361,2026-06,20,7.8
A_E0361_06_2027,1,E0361,2027-06,20,7.8
A_E0362_06_2026,1,E0362,2026-06,25,9.3
A_E0362_06_2027,1,E0362,2027-06,25,9.3
A_E0363_06_2026,1,E0363,2026-06,23,3.7
A_E0363_06_2027,1,E0363,2027-06,23,3.7
A_E0364_06_2026,1,E0364,2026-06,22,5.9
A_E0364_06_2027,1,E0364,2027-06,22,5.9
A_E0365_06_2026,1,E0365,2026-06,22,8.9
A_E0365_06_2027,1,E0365,2027-06,22,8.9
A_E0366_06_2026,1,E0366,2026-06,22,10.0
A_E0366_06_2027,1,E0366,2027-06,22,10.0
A_E0367_06_2026,1,E0367,2026-06,25,8.3
A_E0367_06_2027,1,E0367,2027-06,25,8.3
A_E0368_06_2026,1,E0368,2026-06,21,1.2
A_E0368_06_2027,1,E0368,2027-06,21,1.2
A_E0369_06_2026,1,E0369,2026-06,24,8.5
A_E0369_06_2027,1,E0369,2027-06,24,8.5
A_E0370_06_2026,1,E0370,2026-06,23,7.0
A_E0370_06_2027,1,E0370,2027-06,23,7.0
A_E0371_06_2026,1,E0371,2026-06,21,9.4
A_E0371_06_2027,1,E0371,2027-06,21,9.4
A_E0372_06_2026,1,E0372,2026-06,23,5.6
A_E0372_06_2027,1,E0372,2027-06,23,5.6
A_E0373_06_2026,1,E0373,2026-06,23,3.8
A_E0373_06_2027,1,E0373,2027-06,23,3.8
A_E0374_06_2026,1,E0374,2026-06,26,3.0
A_E0374_06_2027,1,E0374,2027-06,26,3.0
A_E0375_06_2026,1,E0375,2026-06,26,5.1
A_E0375_06_2027,1,E0375,2027-06,26,5.1
A_E0376_06_2026,1,E0376,2026-06,23,9.9
A_E0376_06_2027,1,E0376,2027-06,23,9.9
A_E0377_06_2026,1,E0377,2026-06,23,8.6
A_E0377_06_2027,1,E0377,2027-06,23,8.6
A_E0378_06_2026,1,E0378,2026-06,21,3.4
A_E0378_06_2027,1,E0378,2027-06,21,3.4
A_E0379_06_2026,1,E0379,2026-06,21,7.9
A_E0379_06_2027,1,E0379,2027-06,21,7.9
A_E0380_06_2026,1,E0380,2026-06,24,10.6
A_E0380_06_2027,1,E0380,2027-06,24,10.6
A_E0381_06_2026,1,E0381,2026-06,23,2.5
A_E0381_06_2027,1,E0381,2027-06,23,2.5
A_E0382_06_2026,1,E0382,2026-06,23,4.0
A_E0382_06_2027,1,E0382,2027-06,23,4.0
A_E0383_06_2026,1,E0383,2026-06,23,3.5
A_E0383_06_2027,1,E0383,2027-06,23,3.5
A_E0384_06_2026,1,E0384,2026-06,23,7.3
A_E0384_06_2027,1,E0384,2027-06,23,7.3
A_E0385_06_2026,1,E0385,2026-06,26,0.6
A_E0385_06_2027,1,E0385,2027-06,26,0.6
A_E0386_06_2026,1,E0386,2026-06,21,8.9
A_E0386_06_2027,1,E0386,2027-06,21,8.9
A_E0387_06_2026,1,E0387,2026-06,23,1.7
A_E0387_06_2027,1,E0387,2027-06,23,1.7
A_E0388_06_2026,1,E0388,2026-06,23,2.0
A_E0388_06_2027,1,E0388,2027-06,23,2.0
A_E0389_06_2026,1,E0389,2026-06,26,8.9
A_E0389_06_2027,1,E0389,2027-06,26,8.9
A_E0390_06_2026,1,E0390,2026-06,21,5.0
A_E0390_06_2027,1,E0390,2027-06,21,5.0
A_E0391_06_2026,1,E0391,2026-06,24,2.2
A_E0391_06_2027,1,E0391,2027-06,24,2.2
A_E0392_06_2026,1,E0392,2026-06,24,7.6
A_E0392_06_2027,1,E0392,2027-06,24,7.6
A_E0393_06_2026,1,E0393,2026-06,21,6.4
A_E0393_06_2027,1,E0393,2027-06,21,6.4
A_E0394_06_2026,1,E0394,2026-06,23,6.9
A_E0394_06_2027,1,E0394,2027-06,23,6.9
A_E0395_06_2026,1,E0395,2026-06,20,9.9
A_E0395_06_2027,1,E0395,2027-06,20,9.9
A_E0396_06_2026,1,E0396,2026-06,20,9.3
A_E0396_06_2027,1,E0396,2027-06,20,9.3
A_E0397_06_2026,1,E0397,2026-06,21,10.8
A_E0397_06_2027,1,E0397,2027-06,21,10.8
A_E0398_06_2026,1,E0398,2026-06,25,3.2
A_E0398_06_2027,1,E0398,2027-06,25,3.2
A_E0399_06_2026,1,E0399,2026-06,22,3.9
A_E0399_06_2027,1,E0399,2027-06,22,3.9
A_E0400_06_2026,1,E0400,2026-06,24,3.8
A_E0400_06_2027,1,E0400,2027-06,24,3.8
A_E0401_06_2026,1,E0401,2026-06,22,8.5
A_E0401_06_2027,1,E0401,2027-06,22,8.5
A_E0402_06_2026,1,E0402,2026-06,20,10.7
A_E0402_06_2027,1,E0402,2027-06,20,10.7
A_E0403_06_2026,1,E0403,2026-06,21,1.1
A_E0403_06_2027,1,E0403,2027-06,21,1.1
A_E0404_06_2026,1,E0404,2026-06,23,5.0
A_E0404_06_2027,1,E0404,2027-06,23,5.0
A_E0405_06_2026,1,E0405,2026-06,26,8.7
A_E0405_06_2027,1,E0405,2027-06,26,8.7
A_E0406_06_2026,1,E0406,2026-06,23,6.5
A_E0406_06_2027,1,E0406,2027-06,23,6.5
A_E0407_06_2026,1,E0407,2026-06,25,10.4
A_E0407_06_2027,1,E0407,2027-06,25,10.4
A_E0408_06_2026,1,E0408,2026-06,21,8.2
A_E0408_06_2027,1,E0408,2027-06,21,8.2
A_E0409_06_2026,1,E0409,2026-06,24,6.6
A_E0409_06_2027,1,E0409,2027-06,24,6.6
A_E0410_06_2026,1,E0410,2026-06,24,8.7
A_E0410_06_2027,1,E0410,2027-06,24,8.7
A_E0411_06_2026,1,E0411,2026-06,24,2.0
A_E0411_06_2027,1,E0411,2027-06,24,2.0
A_E0412_06_2026,1,E0412,2026-06,26,10.5
A_E0412_06_2027,1,E0412,2027-06,26,10.5
A_E0413_06_2026,1,E0413,2026-06,24,4.2
A_E0413_06_2027,1,E0413,2027-06,24,4.2
A_E0414_06_2026,1,E0414,2026-06,26,8.3
A_E0414_06_2027,1,E0414,2027-06,26,8.3
A_E0415_06_2026,1,E0415,2026-06,20,0.7
A_E0415_06_2027,1,E0415,2027-06,20,0.7
A_E0416_06_2026,1,E0416,2026-06,23,8.8
A_E0416_06_2027,1,E0416,2027-06,23,8.8
A_E0417_06_2026,1,E0417,2026-06,23,1.1
A_E0417_06_2027,1,E0417,2027-06,23,1.1
A_E0418_06_2026,1,E0418,2026-06,23,6.8
A_E0418_06_2027,1,E0418,2027-06,23,6.8
A_E0419_06_2026,1,E0419,2026-06,22,9.4
A_E0419_06_2027,1,E0419,2027-06,22,9.4
A_E0420_06_2026,1,E0420,2026-06,24,4.8
A_E0420_06_2027,1,E0420,2027-06,24,4.8
A_E0421_06_2026,1,E0421,2026-06,25,6.1
A_E0421_06_2027,1,E0421,2027-06,25,6.1
A_E0422_06_2026,1,E0422,2026-06,21,8.6
A_E0422_06_2027,1,E0422,2027-06,21,8.6
A_E0423_06_2026,1,E0423,2026-06,22,6.7
A_E0423_06_2027,1,E0423,2027-06,22,6.7
A_E0424_06_2026,1,E0424,2026-06,22,9.0
A_E0424_06_2027,1,E0424,2027-06,22,9.0
A_E0425_06_2026,1,E0425,2026-06,25,0.6
A_E0425_06_2027,1,E0425,2027-06,25,0.6
A_E0426_06_2026,1,E0426,2026-06,23,8.7
A_E0426_06_2027,1,E0426,2027-06,23,8.7
A_E0427_06_2026,1,E0427,2026-06,24,6.9
A_E0427_06_2027,1,E0427,2027-06,24,6.9
A_E0428_06_2026,1,E0428,2026-06,20,2.1
A_E0428_06_2027,1,E0428,2027-06,20,2.1
A_E0429_06_2026,1,E0429,2026-06,26,5.5
A_E0429_06_2027,1,E0429,2027-06,26,5.5
A_E0430_06_2026,1,E0430,2026-06,22,5.3
A_E0430_06_2027,1,E0430,2027-06,22,5.3
A_E0431_06_2026,1,E0431,2026-06,24,3.3
A_E0431_06_2027,1,E0431,2027-06,24,3.3
A_E0432_06_2026,1,E0432,2026-06,20,5.4
A_E0432_06_2027,1,E0432,2027-06,20,5.4
A_E0433_06_2026,1,E0433,2026-06,20,10.2
A_E0433_06_2027,1,E0433,2027-06,20,10.2
A_E0434_06_2026,1,E0434,2026-06,24,4.9
A_E0434_06_2027,1,E0434,2027-06,24,4.9
A_E0435_06_2026,1,E0435,2026-06,22,7.8
A_E0435_06_2027,1,E0435,2027-06,22,7.8
A_E0436_06_2026,1,E0436,2026-06,21,5.3
A_E0436_06_2027,1,E0436,2027-06,21,5.3
A_E0437_06_2026,1,E0437,2026-06,25,6.7
A_E0437_06_2027,1,E0437,2027-06,25,6.7
A_E0438_06_2026,1,E0438,2026-06,20,7.4
A_E0438_06_2027,1,E0438,2027-06,20,7.4
A_E0439_06_2026,1,E0439,2026-06,20,1.1
A_E0439_06_2027,1,E0439,2027-06,20,1.1
A_E0440_06_2026,1,E0440,2026-06,20,1.4
A_E0440_06_2027,1,E0440,2027-06,20,1.4
A_E0441_06_2026,1,E0441,2026-06,24,4.3
A_E0441_06_2027,1,E0441,2027-06,24,4.3
A_E0442_06_2026,1,E0442,2026-06,22,2.5
A_E0442_06_2027,1,E0442,2027-06,22,2.5
A_E0443_06_2026,1,E0443,2026-06,24,0.9
A_E0443_06_2027,1,E0443,2027-06,24,0.9
A_E0444_06_2026,1,E0444,2026-06,22,6.0
A_E0444_06_2027,1,E0444,2027-06,22,6.0
A_E0445_06_2026,1,E0445,2026-06,25,2.2
A_E0445_06_2027,1,E0445,2027-06,25,2.2
A_E0446_06_2026,1,E0446,2026-06,24,5.3
A_E0446_06_2027,1,E0446,2027-06,24,5.3
A_E0447_06_2026,1,E0447,2026-06,23,4.0
A_E0447_06_2027,1,E0447,2027-06,23,4.0
A_E0448_06_2026,1,E0448,2026-06,26,5.9
A_E0448_06_2027,1,E0448,2027-06,26,5.9
A_E0449_06_2026,1,E0449,2026-06,23,2.5
A_E0449_06_2027,1,E0449,2027-06,23,2.5
A_E0450_06_2026,1,E0450,2026-06,23,7.5
A_E0450_06_2027,1,E0450,2027-06,23,7.5
A_E0451_06_2026,1,E0451,2026-06,24,7.1
A_E0451_06_2027,1,E0451,2027-06,24,7.1
A_E0452_06_2026,1,E0452,2026-06,23,1.6
A_E0452_06_2027,1,E0452,2027-06,23,1.6
A_E0453_06_2026,1,E0453,2026-06,23,1.5
A_E0453_06_2027,1,E0453,2027-06,23,1.5
A_E0454_06_2026,1,E0454,2026-06,24,5.1
A_E0454_06_2027,1,E0454,2027-06,24,5.1
A_E0455_06_2026,1,E0455,2026-06,20,4.1
A_E0455_06_2027,1,E0455,2027-06,20,4.1
A_E0456_06_2026,1,E0456,2026-06,20,2.6
A_E0456_06_2027,1,E0456,2027-06,20,2.6
A_E0457_06_2026,1,E0457,2026-06,22,7.2
A_E0457_06_2027,1,E0457,2027-06,22,7.2
A_E0458_06_2026,1,E0458,2026-06,23,5.0
A_E0458_06_2027,1,E0458,2027-06,23,5.0
A_E0459_06_2026,1,E0459,2026-06,21,10.0
A_E0459_06_2027,1,E0459,2027-06,21,10.0
A_E0460_06_2026,1,E0460,2026-06,23,6.0
A_E0460_06_2027,1,E0460,2027-06,23,6.0
A_E0461_06_2026,1,E0461,2026-06,20,2.0
A_E0461_06_2027,1,E0461,2027-06,20,2.0
A_E0462_06_2026,1,E0462,2026-06,25,9.2
A_E0462_06_2027,1,E0462,2027-06,25,9.2
A_E0463_06_2026,1,E0463,2026-06,26,3.9
A_E0463_06_2027,1,E0463,2027-06,26,3.9
A_E0464_06_2026,1,E0464,2026-06,22,1.2
A_E0464_06_2027,1,E0464,2027-06,22,1.2
A_E0465_06_2026,1,E0465,2026-06,25,6.5
A_E0465_06_2027,1,E0465,2027-06,25,6.5
A_E0466_06_2026,1,E0466,2026-06,21,7.3
A_E0466_06_2027,1,E0466,2027-06,21,7.3
A_E0467_06_2026,1,E0467,2026-06,21,2.8
A_E0467_06_2027,1,E0467,2027-06,21,2.8
A_E0468_06_2026,1,E0468,2026-06,22,8.4
A_E0468_06_2027,1,E0468,2027-06,22,8.4
A_E0469_06_2026,1,E0469,2026-06,21,5.3
A_E0469_06_2027,1,E0469,2027-06,21,5.3
A_E0470_06_2026,1,E0470,2026-06,26,8.1
A_E0470_06_2027,1,E0470,2027-06,26,8.1
A_E0471_06_2026,1,E0471,2026-06,23,8.4
A_E0471_06_2027,1,E0471,2027-06,23,8.4
A_E0472_06_2026,1,E0472,2026-06,25,0.9
A_E0472_06_2027,1,E0472,2027-06,25,0.9
A_E0473_06_2026,1,E0473,2026-06,21,1.9
A_E0473_06_2027,1,E0473,2027-06,21,1.9
A_E0474_06_2026,1,E0474,2026-06,20,4.1
A_E0474_06_2027,1,E0474,2027-06,20,4.1
A_E0475_06_2026,1,E0475,2026-06,22,4.8
A_E0475_06_2027,1,E0475,2027-06,22,4.8
A_E0476_06_2026,1,E0476,2026-06,25,9.2
A_E0476_06_2027,1,E0476,2027-06,25,9.2
A_E0477_06_2026,1,E0477,2026-06,23,5.3
A_E0477_06_2027,1,E0477,2027-06,23,5.3
A_E0478_06_2026,1,E0478,2026-06,20,5.8
A_E0478_06_2027,1,E0478,2027-06,20,5.8
A_E0479_06_2026,1,E0479,2026-06,23,6.5
A_E0479_06_2027,1,E0479,2027-06,23,6.5
A_E0480_06_2026,1,E0480,2026-06,24,3.1
A_E0480_06_2027,1,E0480,2027-06,24,3.1
A_E0481_06_2026,1,E0481,2026-06,22,1.2
A_E0481_06_2027,1,E0481,2027-06,22,1.2
A_E0482_06_2026,1,E0482,2026-06,22,2.9
A_E0482_06_2027,1,E0482,2027-06,22,2.9
A_E0483_06_2026,1,E0483,2026-06,24,1.2
A_E0483_06_2027,1,E0483,2027-06,24,1.2
A_E0484_06_2026,1,E0484,2026-06,26,1.9
A_E0484_06_2027,1,E0484,2027-06,26,1.9
A_E0485_06_2026,1,E0485,2026-06,23,3.2
A_E0485_06_2027,1,E0485,2027-06,23,3.2
A_E0486_06_2026,1,E0486,2026-06,20,2.6
A_E0486_06_2027,1,E0486,2027-06,20,2.6
A_E0487_06_2026,1,E0487,2026-06,25,4.8
A_E0487_06_2027,1,E0487,2027-06,25,4.8
A_E0488_06_2026,1,E0488,2026-06,22,7.9
A_E0488_06_2027,1,E0488,2027-06,22,7.9
A_E0489_06_2026,1,E0489,2026-06,24,1.8
A_E0489_06_2027,1,E0489,2027-06,24,1.8
A_E0490_06_2026,1,E0490,2026-06,26,1.3
A_E0490_06_2027,1,E0490,2027-06,26,1.3
A_E0491_06_2026,1,E0491,2026-06,22,5.8
A_E0491_06_2027,1,E0491,2027-06,22,5.8
A_E0492_06_2026,1,E0492,2026-06,20,7.2
A_E0492_06_2027,1,E0492,2027-06,20,7.2
A_E0493_06_2026,1,E0493,2026-06,24,8.8
A_E0493_06_2027,1,E0493,2027-06,24,8.8
A_E0494_06_2026,1,E0494,2026-06,24,9.9
