balanceId,employeeId,leaveType,totalLeaveDays,usedLeaveDays,remainingLeaveDays,version
LB_E0714_PAID_LEAVE,E0714,PAID_LEAVE,18,0,18,0
LB_E0715_PAID_LEAVE,E0715,PAID_LEAVE,18,0,18,0
LB_E0716_PAID_LEAVE,E0716,PAID_LEAVE,18,0,18,0
LB_E0717_PAID_LEAVE,E0717,PAID_LEAVE,18,0,18,0
LB_E0718_PAID_LEAVE,E0718,PAID_LEAVE,18,0,18,0
LB_E0719_PAID_LEAVE,E0719,PAID_LEAVE,18,0,18,0
LB_E0720_PAID_LEAVE,E0720,PAID_LEAVE,18,0,18,0
LB_E0721_PAID_LEAVE,E0721,PAID_LEAVE,18,0,18,0
LB_E0722_PAID_LEAVE,E0722,PAID_LEAVE,18,0,18,0
LB_E0723_PAID_LEAVE,E0723,PAID_LEAVE,18,0,18,0
LB_E0724_PAID_LEAVE,E0724,PAID_LEAVE,18,0,18,0
LB_E0725_PAID_LEAVE,E0725,PAID_LEAVE,18,0,18,0
LB_E0726_PAID_LEAVE,E0726,PAID_LEAVE,18,0,18,0
LB_E0727_PAID_LEAVE,E0727,PAID_LEAVE,18,0,18,0
LB_E0728_PAID_LEAVE,E0728,PAID_LEAVE,18,0,18,0
LB_E0729_PAID_LEAVE,E0729,PAID_LEAVE,18,0,18,0
LB_E0730_PAID_LEAVE,E0730,PAID_LEAVE,18,0,18,0
LB_E0731_PAID_LEAVE,E0731,PAID_LEAVE,18,0,18,0
LB_E0732_PAID_LEAVE,E0732,PAID_LEAVE,18,0,18,0
LB_E0733_PAID_LEAVE,E0733,PAID_LEAVE,18,0,18,0
LB_E0734_PAID_LEAVE,E0734,PAID_LEAVE,18,0,18,0
LB_E0735_PAID_LEAVE,E0735,PAID_LEAVE,18,0,18,0
LB_E0736_PAID_LEAVE,E0736,PAID_LEAVE,18,0,18,0
LB_E0737_PAID_LEAVE,E0737,PAID_LEAVE,18,0,18,0
LB_E0738_PAID_LEAVE,E0738,PAID_LEAVE,18,0,18,0
LB_E0739_PAID_LEAVE,E0739,PAID_LEAVE,18,0,18,0
LB_E0740_PAID_LEAVE,E0740,PAID_LEAVE,18,0,18,0
LB_E0741_PAID_LEAVE,E0741,PAID_LEAVE,18,0,18,0
LB_E0742_PAID_LEAVE,E0742,PAID_LEAVE,18,0,18,0
LB_E0743_PAID_LEAVE,E0743,PAID_LEAVE,18,0,18,0
LB_E0744_PAID_LEAVE,E0744,PAID_LEAVE,18,0,18,0
LB_E0745_PAID_LEAVE,E0745,PAID_LEAVE,18,0,18,0
LB_E0746_PAID_LEAVE,E0746,PAID_LEAVE,18,0,18,0
LB_E0747_PAID_LEAVE,E0747,PAID_LEAVE,18,0,18,0
LB_E0748_PAID_LEAVE,E0748,PAID_LEAVE,18,0,18,0
LB_E0749_PAID_LEAVE,E0749,PAID_LEAVE,18,0,18,0
LB_E0750_PAID_LEAVE,E0750,PAID_LEAVE,18,0,18,0
LB_E0751_PAID_LEAVE,E0751,PAID_LEAVE,18,0,18,0
LB_E0752_PAID_LEAVE,E0752,PAID_LEAVE,18,0,18,0
LB_E0753_PAID_LEAVE,E0753,PAID_LEAVE,18,0,18,0
LB_E0754_PAID_LEAVE,E0754,PAID_LEAVE,18,0,18,0
LB_E0755_PAID_LEAVE,E0755,PAID_LEAVE,18,0,18,0
LB_E0756_PAID_LEAVE,E0756,PAID_LEAVE,18,0,18,0
LB_E0757_PAID_LEAVE,E0757,PAID_LEAVE,18,0,18,0
LB_E0758_PAID_LEAVE,E0758,PAID_LEAVE,18,0,18,0
LB_E0759_PAID_LEAVE,E0759,PAID_LEAVE,18,0,18,0
LB_E0760_PAID_LEAVE,E0760,PAID_LEAVE,18,0,18,0
LB_E0761_PAID_LEAVE,E0761,PAID_LEAVE,18,0,18,0
LB_E0762_PAID_LEAVE,E0762,PAID_LEAVE,18,0,18,0
LB_E0763_PAID_LEAVE,E0763,PAID_LEAVE,18,0,18,0
LB_E0764_PAID_LEAVE,E0764,PAID_LEAVE,18,0,18,0
LB_E0765_PAID_LEAVE,E0765,PAID_LEAVE,18,0,18,0
LB_E0766_PAID_LEAVE,E0766,PAID_LEAVE,18,0,18,0
LB_E0767_PAID_LEAVE,E0767,PAID_LEAVE,18,0,18,0
LB_E0768_PAID_LEAVE,E0768,PAID_LEAVE,18,0,18,0
LB_E0769_PAID_LEAVE,E0769,PAID_LEAVE,18,0,18,0
LB_E0770_PAID_LEAVE,E0770,PAID_LEAVE,18,0,18,0
LB_E0771_PAID_LEAVE,E0771,PAID_LEAVE,18,0,18,0
LB_E0772_PAID_LEAVE,E0772,PAID_LEAVE,18,0,18,0
LB_E0773_PAID_LEAVE,E0773,PAID_LEAVE,18,0,18,0
LB_E0774_PAID_LEAVE,E0774,PAID_LEAVE,18,0,18,0
LB_E0775_PAID_LEAVE,E0775,PAID_LEAVE,18,0,18,0
LB_E0776_PAID_LEAVE,E0776,PAID_LEAVE,18,0,18,0
LB_E0777_PAID_LEAVE,E0777,PAID_LEAVE,18,0,18,0
LB_E0778_PAID_LEAVE,E0778,PAID_LEAVE,18,0,18,0
LB_E0779_PAID_LEAVE,E0779,PAID_LEAVE,18,0,18,0
LB_E0780_PAID_LEAVE,E0780,PAID_LEAVE,18,0,18,0
LB_E0781_PAID_LEAVE,E0781,PAID_LEAVE,18,0,18,0
LB_E0782_PAID_LEAVE,E0782,PAID_LEAVE,18,0,18,0
LB_E0783_PAID_LEAVE,E0783,PAID_LEAVE,18,0,18,0
LB_E0784_PAID_LEAVE,E0784,PAID_LEAVE,18,0,18,0
LB_E0785_PAID_LEAVE,E0785,PAID_LEAVE,18,0,18,0
LB_E0786_PAID_LEAVE,E0786,PAID_LEAVE,18,0,18,0
LB_E0787_PAID_LEAVE,E0787,PAID_LEAVE,18,0,18,0
LB_E0788_PAID_LEAVE,E0788,PAID_LEAVE,18,0,18,0
LB_E0789_PAID_LEAVE,E0789,PAID_LEAVE,18,0,18,0
LB_E0790_PAID_LEAVE,E0790,PAID_LEAVE,18,0,18,0
LB_E0791_PAID_LEAVE,E0791,PAID_LEAVE,18,0,18,0
LB_E0792_PAID_LEAVE,E0792,PAID_LEAVE,18,0,18,0
LB_E0793_PAID_LEAVE,E0793,PAID_LEAVE,18,0,18,0
LB_E0794_PAID_LEAVE,E0794,PAID_LEAVE,18,0,18,0
LB_E0795_PAID_LEAVE,E0795,PAID_LEAVE,18,0,18,0
LB_E0796_PAID_LEAVE,E0796,PAID_LEAVE,18,0,18,0
LB_E0797_PAID_LEAVE,E0797,PAID_LEAVE,18,0,18,0
LB_E0798_PAID_LEAVE,E0798,PAID_LEAVE,18,0,18,0
LB_E0799_PAID_LEAVE,E0799,PAID_LEAVE,18,0,18,0
LB_E0800_PAID_LEAVE,E0800,PAID_LEAVE,18,0,18,0
LB_E0801_PAID_LEAVE,E0801,PAID_LEAVE,18,0,18,0
LB_E0802_PAID_LEAVE,E0802,PAID_LEAVE,18,0,18,0
LB_E0803_PAID_LEAVE,E0803,PAID_LEAVE,18,0,18,0
LB_E0804_PAID_LEAVE,E0804,PAID_LEAVE,18,0,18,0
LB_E0805_PAID_LEAVE,E0805,PAID_LEAVE,18,0,18,0
LB_E0806_PAID_LEAVE,E0806,PAID_LEAVE,18,0,18,0
LB_E0807_PAID_LEAVE,E0807,PAID_LEAVE,18,0,18,0
LB_E0808_PAID_LEAVE,E0808,PAID_LEAVE,18,0,18,0
LB_E0809_PAID_LEAVE,E0809,PAID_LEAVE,18,0,18,0
LB_E0810_PAID_LEAVE,E0810,PAID_LEAVE,18,0,18,0
LB_E0811_PAID_LEAVE,E0811,PAID_LEAVE,18,0,18,0
LB_E0812_PAID_LEAVE,E0812,PAID_LEAVE,18,0,18,0
LB_E0813_PAID_LEAVE,E0813,PAID_LEAVE,18,0,18,0
LB_E0814_PAID_LEAVE,E0814,PAID_LEAVE,18,0,18,0
LB_E0815_PAID_LEAVE,E0815,PAID_LEAVE,18,0,18,0
LB_E0816_PAID_LEAVE,E0816,PAID_LEAVE,18,0,18,0
LB_E0817_PAID_LEAVE,E0817,PAID_LEAVE,18,0,18,0
LB_E0818_PAID_LEAVE,E0818,PAID_LEAVE,18,0,18,0
LB_E0819_PAID_LEAVE,E0819,PAID_LEAVE,18,0,18,0
LB_E0820_PAID_LEAVE,E0820,PAID_LEAVE,18,0,18,0
LB_E0821_PAID_LEAVE,E0821,PAID_LEAVE,18,0,18,0
LB_E0822_PAID_LEAVE,E0822,PAID_LEAVE,18,0,18,0
LB_E0823_PAID_LEAVE,E0823,PAID_LEAVE,18,0,18,0
LB_E0824_PAID_LEAVE,E0824,PAID_LEAVE,18,0,18,0
LB_E0825_PAID_LEAVE,E0825,PAID_LEAVE,18,0,18,0
LB_E0826_PAID_LEAVE,E0826,PAID_LEAVE,18,0,18,0
LB_E0827_PAID_LEAVE,E0827,PAID_LEAVE,18,0,18,0
LB_E0828_PAID_LEAVE,E0828,PAID_LEAVE,18,0,18,0
LB_E0829_PAID_LEAVE,E0829,PAID_LEAVE,18,0,18,0
LB_E0830_PAID_LEAVE,E0830,PAID_LEAVE,18,0,18,0
LB_E0831_PAID_LEAVE,E0831,PAID_LEAVE,18,0,18,0
LB_E0832_PAID_LEAVE,E0832,PAID_LEAVE,18,0,18,0
LB_E0833_PAID_LEAVE,E0833,PAID_LEAVE,18,0,18,0
LB_E0834_PAID_LEAVE,E0834,PAID_LEAVE,18,0,18,0
LB_E0835_PAID_LEAVE,E0835,PAID_LEAVE,18,0,18,0
LB_E0836_PAID_LEAVE,E0836,PAID_LEAVE,18,0,18,0
LB_E0837_PAID_LEAVE,E0837,PAID_LEAVE,18,0,18,0
LB_E0838_PAID_LEAVE,E0838,PAID_LEAVE,18,0,18,0
LB_E0839_PAID_LEAVE,E0839,PAID_LEAVE,18,0,18,0
LB_E0840_PAID_LEAVE,E0840,PAID_LEAVE,18,0,18,0
LB_E0841_PAID_LEAVE,E0841,PAID_LEAVE,18,0,18,0
LB_E0842_PAID_LEAVE,E0842,PAID_LEAVE,18,0,18,0
LB_E0843_PAID_LEAVE,E0843,PAID_LEAVE,18,0,18,0
LB_E0844_PAID_LEAVE,E0844,PAID_LEAVE,18,0,18,0
LB_E0845_PAID_LEAVE,E0845,PAID_LEAVE,18,0,18,0
LB_E0846_PAID_LEAVE,E0846,PAID_LEAVE,18,0,18,0
LB_E0847_PAID_LEAVE,E0847,PAID_LEAVE,18,0,18,0
LB_E0848_PAID_LEAVE,E0848,PAID_LEAVE,18,0,18,0
LB_E0849_PAID_LEAVE,E0849,PAID_LEAVE,18,0,18,0
LB_E0850_PAID_LEAVE,E0850,PAID_LEAVE,18,0,18,0
LB_E0851_PAID_LEAVE,E0851,PAID_LEAVE,18,0,18,0
LB_E0852_PAID_LEAVE,E0852,PAID_LEAVE,18,0,18,0
LB_E0853_PAID_LEAVE,E0853,PAID_LEAVE,18,0,18,0
LB_E0854_PAID_LEAVE,E0854,PAID_LEAVE,18,0,18,0
LB_E0855_PAID_LEAVE,E0855,PAID_LEAVE,18,0,18,0
LB_E0856_PAID_LEAVE,E0856,PAID_LEAVE,18,0,18,0
LB_E0857_PAID_LEAVE,E0857,PAID_LEAVE,18,0,18,0
LB_E0858_PAID_LEAVE,E0858,PAID_LEAVE,18,0,18,0
LB_E0859_PAID_LEAVE,E0859,PAID_LEAVE,18,0,18,0
LB_E0860_PAID_LEAVE,E0860,PAID_LEAVE,18,0,18,0
LB_E0861_PAID_LEAVE,E0861,PAID_LEAVE,18,0,18,0
LB_E0862_PAID_LEAVE,E0862,PAID_LEAVE,18,0,18,0
LB_E0863_PAID_LEAVE,E0863,PAID_LEAVE,18,0,18,0
LB_E0864_PAID_LEAVE,E0864,PAID_LEAVE,18,0,18,0
LB_E0865_PAID_LEAVE,E0865,PAID_LEAVE,18,0,18,0
LB_E0866_PAID_LEAVE,E0866,PAID_LEAVE,18,0,18,0
LB_E0867_PAID_LEAVE,E0867,PAID_LEAVE,18,0,18,0
LB_E0868_PAID_LEAVE,E0868,PAID_LEAVE,18,0,18,0
LB_E0869_PAID_LEAVE,E0869,PAID_LEAVE,18,0,18,0
LB_E0870_PAID_LEAVE,E0870,PAID_LEAVE,18,0,18,0
LB_E0871_PAID_LEAVE,E0871,PAID_LEAVE,18,0,18,0
LB_E0872_PAID_LEAVE,E0872,PAID_LEAVE,18,0,18,0
LB_E0873_PAID_LEAVE,E0873,PAID_LEAVE,18,0,18,0
LB_E0874_PAID_LEAVE,E0874,PAID_LEAVE,18,0,18,0
LB_E0875_PAID_LEAVE,E0875,PAID_LEAVE,18,0,18,0
LB_E0876_PAID_LEAVE,E0876,PAID_LEAVE,18,0,18,0
LB_E0877_PAID_LEAVE,E0877,PAID_LEAVE,18,0,18,0
LB_E0878_PAID_LEAVE,E0878,PAID_LEAVE,18,0,18,0
LB_E0879_PAID_LEAVE,E0879,PAID_LEAVE,18,0,18,0
LB_E0880_PAID_LEAVE,E0880,PAID_LEAVE,18,0,18,0
LB_E0881_PAID_LEAVE,E0881,PAID_LEAVE,18,0,18,0
LB_E0882_PAID_LEAVE,E0882,PAID_LEAVE,18,0,18,0
LB_E0883_PAID_LEAVE,E0883,PAID_LEAVE,18,0,18,0
LB_E0884_PAID_LEAVE,E0884,PAID_LEAVE,18,0,18,0
LB_E0885_PAID_LEAVE,E0885,PAID_LEAVE,18,0,18,0
LB_E0886_PAID_LEAVE,E0886,PAID_LEAVE,18,0,18,0
LB_E0887_PAID_LEAVE,E0887,PAID_LEAVE,18,0,18,0
LB_E0888_PAID_LEAVE,E0888,PAID_LEAVE,18,0,18,0
LB_E0889_PAID_LEAVE,E0889,PAID_LEAVE,18,0,18,0
LB_E0890_PAID_LEAVE,E0890,PAID_LEAVE,18,0,18,0
LB_E0891_PAID_LEAVE,E0891,PAID_LEAVE,18,0,18,0
LB_E0892_PAID_LEAVE,E0892,PAID_LEAVE,18,0,18,0
LB_E0893_PAID_LEAVE,E0893,PAID_LEAVE,18,0,18,0
LB_E0894_PAID_LEAVE,E0894,PAID_LEAVE,18,0,18,0
LB_E0895_PAID_LEAVE,E0895,PAID_LEAVE,18,0,18,0
LB_E0896_PAID_LEAVE,E0896,PAID_LEAVE,18,0,18,0
LB_E0897_PAID_LEAVE,E0897,PAID_LEAVE,18,0,18,0
LB_E0898_PAID_LEAVE,E0898,PAID_LEAVE,18,0,18,0
LB_E0899_PAID_LEAVE,E0899,PAID_LEAVE,18,0,18,0
LB_E0900_PAID_LEAVE,E0900,PAID_LEAVE,18,0,18,0
LB_E0901_PAID_LEAVE,E0901,PAID_LEAVE,18,0,18,0
LB_E0902_PAID_LEAVE,E0902,PAID_LEAVE,18,0,18,0
LB_E0903_PAID_LEAVE,E0903,PAID_LEAVE,18,0,18,0
LB_E0904_PAID_LEAVE,E0904,PAID_LEAVE,18,0,18,0
LB_E0905_PAID_LEAVE,E0905,PAID_LEAVE,18,0,18,0
LB_E0906_PAID_LEAVE,E0906,PAID_LEAVE,18,0,18,0
LB_E0907_PAID_LEAVE,E0907,PAID_LEAVE,18,0,18,0
LB_E0908_PAID_LEAVE,E0908,PAID_LEAVE,18,0,18,0
LB_E0909_PAID_LEAVE,E0909,PAID_LEAVE,18,0,18,0
LB_E0910_PAID_LEAVE,E0910,PAID_LEAVE,18,0,18,0
LB_E0911_PAID_LEAVE,E0911,PAID_LEAVE,18,0,18,0
LB_E0912_PAID_LEAVE,E0912,PAID_LEAVE,18,0,18,0
LB_E0913_PAID_LEAVE,E0913,PAID_LEAVE,18,0,18,0
LB_E0914_PAID_LEAVE,E0914,PAID_LEAVE,18,0,18,0
LB_E0915_PAID_LEAVE,E0915,PAID_LEAVE,18,0,18,0
LB_E0916_PAID_LEAVE,E0916,PAID_LEAVE,18,0,18,0
LB_E0917_PAID_LEAVE,E0917,PAID_LEAVE,18,0,18,0
LB_E0918_PAID_LEAVE,E0918,PAID_LEAVE,18,0,18,0
LB_E0919_PAID_LEAVE,E0919,PAID_LEAVE,18,0,18,0
LB_E0920_PAID_LEAVE,E0920,PAID_LEAVE,18,0,18,0
LB_E0921_PAID_LEAVE,E0921,PAID_LEAVE,18,0,18,0
LB_E0922_PAID_LEAVE,E0922,PAID_LEAVE,18,0,18,0
LB_E0923_PAID_LEAVE,E0923,PAID_LEAVE,18,0,18,0
LB_E0924_PAID_LEAVE,E0924,PAID_LEAVE,18,0,18,0
LB_E0925_PAID_LEAVE,E0925,PAID_LEAVE,18,0,18,0
LB_E0926_PAID_LEAVE,E0926,PAID_LEAVE,18,0,18,0
LB_E0927_PAID_LEAVE,E0927,PAID_LEAVE,18,0,18,0
LB_E0928_PAID_LEAVE,E0928,PAID_LEAVE,18,0,18,0
LB_E0929_PAID_LEAVE,E0929,PAID_LEAVE,18,0,18,0
LB_E0930_PAID_LEAVE,E0930,PAID_LEAVE,18,0,18,0
LB_E0931_PAID_LEAVE,E0931,PAID_LEAVE,18,0,18,0
LB_E0932_PAID_LEAVE,E0932,PAID_LEAVE,18,0,18,0
LB_E0933_PAID_LEAVE,E0933,PAID_LEAVE,18,0,18,0
LB_E0934_PAID_LEAVE,E0934,PAID_LEAVE,18,0,18,0
LB_E0935_PAID_LEAVE,E0935,PAID_LEAVE,18,0,18,0
LB_E0936_PAID_LEAVE,E0936,PAID_LEAVE,18,0,18,0
LB_E0937_PAID_LEAVE,E0937,PAID_LEAVE,18,0,18,0
LB_E0938_PAID_LEAVE,E0938,PAID_LEAVE,18,0,18,0
LB_E0939_PAID_LEAVE,E0939,PAID_LEAVE,18,0,18,0
LB_E0940_PAID_LEAVE,E0940,PAID_LEAVE,18,0,18,0
LB_E0941_PAID_LEAVE,E0941,PAID_LEAVE,18,0,18,0
LB_E0942_PAID_LEAVE,E0942,PAID_LEAVE,18,0,18,0
LB_E0943_PAID_LEAVE,E0943,PAID_LEAVE,18,0,18,0
LB_E0944_PAID_LEAVE,E0944,PAID_LEAVE,18,0,18,0
LB_E0945_PAID_LEAVE,E0945,PAID_LEAVE,18,0,18,0
LB_E0946_PAID_LEAVE,E0946,PAID_LEAVE,18,0,18,0
LB_E0947_PAID_LEAVE,E0947,PAID_LEAVE,18,0,18,0
LB_E0948_PAID_LEAVE,E0948,PAID_LEAVE,18,0,18,0
LB_E0949_PAID_LEAVE,E0949,PAID_LEAVE,18,0,18,0
LB_E0950_PAID_LEAVE,E0950,PAID_LEAVE,18,0,18,0
LB_E0951_PAID_LEAVE,E0951,PAID_LEAVE,18,0,18,0
LB_E0952_PAID_LEAVE,E0952,PAID_LEAVE,18,0,18,0
LB_E0953_PAID_LEAVE,E0953,PAID_LEAVE,18,0,18,0
LB_E0954_PAID_LEAVE,E0954,PAID_LEAVE,18,0,18,0
LB_E0955_PAID_LEAVE,E0955,PAID_LEAVE,18,0,18,0
LB_E0956_PAID_LEAVE,E0956,PAID_LEAVE,18,0,18,0
LB_E0957_PAID_LEAVE,E0957,PAID_LEAVE,18,0,18,0
LB_E0958_PAID_LEAVE,E0958,PAID_LEAVE,18,0,18,0
LB_E0959_PAID_LEAVE,E0959,PAID_LEAVE,18,0,18,0
LB_E0960_PAID_LEAVE,E0960,PAID_LEAVE,18,0,18,0
LB_E0961_PAID_LEAVE,E0961,PAID_LEAVE,18,0,18,0
LB_E0962_PAID_LEAVE,E0962,PAID_LEAVE,18,0,18,0
LB_E0963_PAID_LEAVE,E0963,PAID_LEAVE,18,0,18,0
LB_E0964_PAID_LEAVE,E0964,PAID_LEAVE,18,0,18,0
LB_E0965_PAID_LEAVE,E0965,PAID_LEAVE,18,0,18,0
LB_E0966_PAID_LEAVE,E0966,PAID_LEAVE,18,0,18,0
LB_E0967_PAID_LEAVE,E0967,PAID_LEAVE,18,0,18,0
LB_E0968_PAID_LEAVE,E0968,PAID_LEAVE,18,0,18,0
LB_E0969_PAID_LEAVE,E0969,PAID_LEAVE,18,0,18,0
LB_E0970_PAID_LEAVE,E0970,PAID_LEAVE,18,0,18,0
LB_E0971_PAID_LEAVE,E0971,PAID_LEAVE,18,0,18,0
LB_E0972_PAID_LEAVE,E0972,PAID_LEAVE,18,0,18,0
LB_E0973_PAID_LEAVE,E0973,PAID_LEAVE,18,0,18,0
LB_E0974_PAID_LEAVE,E0974,PAID_LEAVE,18,0,18,0
LB_E0975_PAID_LEAVE,E0975,PAID_LEAVE,18,0,18,0
LB_E0976_PAID_LEAVE,E0976,PAID_LEAVE,18,0,18,0
LB_E0977_PAID_LEAVE,E0977,PAID_LEAVE,18,0,18,0
LB_E0978_PAID_LEAVE,E0978,PAID_LEAVE,18,0,18,0
LB_E0979_PAID_LEAVE,E0979,PAID_LEAVE,18,0,18,0
LB_E0980_PAID_LEAVE,E0980,PAID_LEAVE,18,0,18,0
LB_E0981_PAID_LEAVE,E0981,PAID_LEAVE,18,0,18,0
LB_E0982_PAID_LEAVE,E0982,PAID_LEAVE,18,0,18,0
LB_E0983_PAID_LEAVE,E0983,PAID_LEAVE,18,0,18,0
LB_E0984_PAID_LEAVE,E0984,PAID_LEAVE,18,0,18,0
LB_E0985_PAID_LEAVE,E0985,PAID_LEAVE,18,0,18,0
LB_E0986_PAID_LEAVE,E0986,PAID_LEAVE,18,0,18,0
LB_E0987_PAID_LEAVE,E0987,PAID_LEAVE,18,0,18,0
LB_E0988_PAID_LEAVE,E0988,PAID_LEAVE,18,0,18,0
LB_E0989_PAID_LEAVE,E0989,PAID_LEAVE,18,0,18,0
LB_E0990_PAID_LEAVE,E0990,PAID_LEAVE,18,0,18,0
LB_E0991_PAID_LEAVE,E0991,PAID_LEAVE,18,0,18,0
LB_E0992_PAID_LEAVE,E0992,PAID_LEAVE,18,0,18,0
LB_E0993_PAID_LEAVE,E0993,PAID_LEAVE,18,0,18,0
LB_E0994_PAID_LEAVE,E0994,PAID_LEAVE,18,0,18,0
LB_E0995_PAID_LEAVE,E0995,PAID_LEAVE,18,0,18,0
LB_E0996_PAID_LEAVE,E0996,PAID_LEAVE,18,0,18,0
LB_E0997_PAID_LEAVE,E0997,PAID_LEAVE,18,0,18,0
LB_E0998_PAID_LEAVE,E0998,PAID_LEAVE,18,0,18,0
LB_E0999_PAID_LEAVE,E0999,PAID_LEAVE,18,0,18,0
LB_E1000_PAID_LEAVE,E1000,PAID_LEAVE,18,0,18,0
LB_E1001_PAID_LEAVE,E1001,PAID_LEAVE,18,0,18,0
LB_E1002_PAID_LEAVE,E1002,PAID_LEAVE,18,0,18,0
LB_E1003_PAID_LEAVE,E1003,PAID_LEAVE,18,0,18,0
LB_E1004_PAID_LEAVE,E1004,PAID_LEAVE,18,0,18,0
LB_E1005_PAID_LEAVE,E1005,PAID_LEAVE,18,0,18,0
LB_E1006_PAID_LEAVE,E1006,PAID_LEAVE,18,0,18,0
LB_E1007_PAID_LEAVE,E1007,PAID_LEAVE,18,0,18,0
LB_E1008_PAID_LEAVE,E1008,PAID_LEAVE,18,0,18,0
LB_E1009_PAID_LEAVE,E1009,PAID_LEAVE,18,0,18,0
LB_E1010_PAID_LEAVE,E1010,PAID_LEAVE,18,0,18,0
LB_E1011_PAID_LEAVE,E1011,PAID_LEAVE,18,0,18,0
LB_E1012_PAID_LEAVE,E1012,PAID_LEAVE,18,0,18,0
LB_E1013_PAID_LEAVE,E1013,PAID_LEAVE,18,0,18,0
LB_E1014_PAID_LEAVE,E1014,PAID_LEAVE,18,0,18,0
LB_E1015_PAID_LEAVE,E1015,PAID_LEAVE,18,0,18,0
LB_E1016_PAID_LEAVE,E1016,PAID_LEAVE,18,0,18,0
LB_E1017_PAID_LEAVE,E1017,PAID_LEAVE,18,0,18,0
LB_E1018_PAID_LEAVE,E1018,PAID_LEAVE,18,0,18,0
LB_E1019_PAID_LEAVE,E1019,PAID_LEAVE,18,0,18,0
LB_E1020_PAID_LEAVE,E1020,PAID_LEAVE,18,0,18,0
LB_E1021_PAID_LEAVE,E1021,PAID_LEAVE,18,0,18,0
LB_E1022_PAID_LEAVE,E1022,PAID_LEAVE,18,0,18,0
LB_E1023_PAID_LEAVE,E1023,PAID_LEAVE,18,0,18,0
LB_E1024_PAID_LEAVE,E1024,PAID_LEAVE,18,0,18,0
LB_E1025_PAID_LEAVE,E1025,PAID_LEAVE,18,0,18,0
LB_E1026_PAID_LEAVE,E1026,PAID_LEAVE,18,0,18,0
LB_E1027_PAID_LEAVE,E1027,PAID_LEAVE,18,0,18,0
LB_E1028_PAID_LEAVE,E1028,PAID_LEAVE,18,0,18,0
LB_E1029_PAID_LEAVE,E1029,PAID_LEAVE,18,0,18,0
LB_E1030_PAID_LEAVE,E1030,PAID_LEAVE,18,0,18,0
LB_E1031_PAID_LEAVE,E1031,PAID_LEAVE,18,0,18,0
LB_E1032_PAID_LEAVE,E1032,PAID_LEAVE,18,0,18,0
LB_E1033_PAID_LEAVE,E1033,PAID_LEAVE,18,0,18,0
LB_E1034_PAID_LEAVE,E1034,PAID_LEAVE,18,0,18,0
LB_E1035_PAID_LEAVE,E1035,PAID_LEAVE,18,0,18,0
LB_E1036_PAID_LEAVE,E1036,PAID_LEAVE,18,0,18,0
LB_E1037_PAID_LEAVE,E1037,PAID_LEAVE,18,0,18,0
LB_E1038_PAID_LEAVE,E1038,PAID_LEAVE,18,0,18,0
LB_E1039_PAID_LEAVE,E1039,PAID_LEAVE,18,0,18,0
LB_E1040_PAID_LEAVE,E1040,PAID_LEAVE,18,0,18,0
LB_E1041_PAID_LEAVE,E1041,PAID_LEAVE,18,0,18,0
LB_E1042_PAID_LEAVE,E1042,PAID_LEAVE,18,0,18,0
LB_E1043_PAID_LEAVE,E1043,PAID_LEAVE,18,0,18,0
LB_E1044_PAID_LEAVE,E1044,PAID_LEAVE,18,0,18,0
LB_E1045_PAID_LEAVE,E1045,PAID_LEAVE,18,0,18,0
LB_E1046_PAID_LEAVE,E1046,PAID_LEAVE,18,0,18,0
LB_E1047_PAID_LEAVE,E1047,PAID_LEAVE,18,0,18,0
LB_E1048_PAID_LEAVE,E1048,PAID_LEAVE,18,0,18,0
LB_E1049_PAID_LEAVE,E1049,PAID_LEAVE,18,0,18,0
LB_E1050_PAID_LEAVE,E1050,PAID_LEAVE,18,0,18,0
LB_E1051_PAID_LEAVE,E1051,PAID_LEAVE,18,0,18,0
LB_E1052_PAID_LEAVE,E1052,PAID_LEAVE,18,0,18,0
LB_E1053_PAID_LEAVE,E1053,PAID_LEAVE,18,0,18,0
LB_E1054_PAID_LEAVE,E1054,PAID_LEAVE,18,0,18,0
LB_E1055_PAID_LEAVE,E1055,PAID_LEAVE,18,0,18,0
LB_E1056_PAID_LEAVE,E1056,PAID_LEAVE,18,0,18,0
LB_E1057_PAID_LEAVE,E1057,PAID_LEAVE,18,0,18,0
LB_E1058_PAID_LEAVE,E1058,PAID_LEAVE,18,0,18,0
LB_E1059_PAID_LEAVE,E1059,PAID_LEAVE,18,0,18,0
LB_E1060_PAID_LEAVE,E1060,PAID_LEAVE,18,0,18,0
LB_E1061_PAID_LEAVE,E1061,PAID_LEAVE,18,0,18,0
LB_E1062_PAID_LEAVE,E1062,PAID_LEAVE,18,0,18,0
LB_E1063_PAID_LEAVE,E1063,PAID_LEAVE,18,0,18,0
LB_E1064_PAID_LEAVE,E1064,PAID_LEAVE,18,0,18,0
LB_E1065_PAID_LEAVE,E1065,PAID_LEAVE,18,0,18,0
LB_E1066_PAID_LEAVE,E1066,PAID_LEAVE,18,0,18,0
LB_E1067_PAID_LEAVE,E1067,PAID_LEAVE,18,0,18,0
LB_E1068_PAID_LEAVE,E1068,PAID_LEAVE,18,0,18,0
LB_E1069_PAID_LEAVE,E1069,PAID_LEAVE,18,0,18,0
LB_E1070_PAID_LEAVE,E1070,PAID_LEAVE,18,0,18,0
